,match_id,date,home_team,away_team,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
0,58896,01/12/2021,Burnley,Man Utd,0,1,37.3,62.7,0.0,7.0,11.0,13.0,506.0,753.0,334.0,566.0,5.0,12.0,18.0,19.0,3.0,4.0,3.0,2.0,1.0,2.0,,,15.0,13.0
1,58897,09/12/2020,Crystal Palace,Southampton,1,0,29.4,70.6,3.0,5.0,5.0,9.0,449.0,787.0,236.0,580.0,15.0,28.0,22.0,15.0,7.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,14.0,11.0
2,58898,09/12/2020,Fulham,Arsenal,0,3,45.6,54.4,2.0,6.0,5.0,13.0,667.0,775.0,523.0,626.0,11.0,12.0,7.0,11.0,2.0,3.0,2.0,2.0,2.0,2.0,,,12.0,12.0
3,58899,09/12/2020,Liverpool,Leeds,4,3,48.8,51.2,6.0,3.0,22.0,6.0,661.0,695.0,432.0,459.0,13.0,34.0,11.0,34.0,9.0,0.0,2.0,5.0,1.0,0.0,,,9.0,6.0
4,58900,01/20/2021,Man City,Aston Villa,2,0,69.1,30.9,9.0,4.0,28.0,11.0,810.0,458.0,628.0,285.0,14.0,14.0,11.0,29.0,16.0,2.0,3.0,1.0,0.0,2.0,,,10.0,9.0
5,58901,09/13/2020,Spurs,Everton,0,1,51.6,48.4,5.0,4.0,9.0,15.0,730.0,735.0,552.0,529.0,9.0,19.0,17.0,36.0,5.0,3.0,0.0,1.0,1.0,0.0,,,15.0,7.0
6,58902,09/13/2020,West Brom,Leicester,0,3,35.8,64.2,1.0,7.0,7.0,13.0,487.0,779.0,336.0,604.0,7.0,17.0,13.0,14.0,2.0,5.0,4.0,3.0,1.0,1.0,,,12.0,9.0
7,58903,09/12/2020,West Ham,Newcastle,0,2,58.3,41.7,3.0,2.0,15.0,15.0,640.0,526.0,474.0,342.0,14.0,13.0,18.0,28.0,8.0,7.0,2.0,4.0,2.0,2.0,,,13.0,7.0
8,58904,09/14/2020,Brighton,Chelsea,1,3,52.3,47.7,3.0,5.0,13.0,10.0,681.0,644.0,507.0,465.0,17.0,16.0,8.0,15.0,4.0,3.0,0.0,3.0,1.0,0.0,,,8.0,13.0
9,58905,09/14/2020,Sheffield Utd,Wolves,0,2,55.1,44.9,2.0,4.0,9.0,11.0,644.0,597.0,460.0,391.0,16.0,14.0,10.0,35.0,12.0,5.0,4.0,0.0,2.0,1.0,,,13.0,7.0
10,58906,09/19/2020,Arsenal,West Ham,2,1,62.6,37.4,3.0,3.0,7.0,14.0,844.0,564.0,669.0,383.0,8.0,10.0,17.0,27.0,7.0,5.0,5.0,2.0,0.0,1.0,,,11.0,13.0
11,58907,09/21/2020,Aston Villa,Sheffield Utd,1,0,71.9,28.1,2.0,1.0,18.0,4.0,732.0,374.0,553.0,221.0,5.0,9.0,14.0,36.0,10.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,12.0,13.0
12,58908,09/20/2020,Chelsea,Liverpool,0,2,38.7,61.3,3.0,6.0,5.0,18.0,675.0,934.0,488.0,764.0,17.0,14.0,34.0,3.0,1.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,6.0
13,58909,09/19/2020,Everton,West Brom,5,2,71.3,28.7,7.0,4.0,17.0,6.0,982.0,491.0,799.0,322.0,21.0,18.0,4.0,20.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,11.0
14,58910,09/19/2020,Leeds,Fulham,4,3,50.3,49.7,7.0,6.0,10.0,14.0,658.0,668.0,444.0,438.0,22.0,18.0,11.0,16.0,5.0,3.0,3.0,0.0,1.0,2.0,,,13.0,18.0
15,58911,09/20/2020,Leicester,Burnley,4,2,67.8,32.2,6.0,5.0,14.0,16.0,796.0,481.0,621.0,292.0,13.0,12.0,13.0,28.0,15.0,4.0,0.0,1.0,1.0,2.0,,,11.0,13.0
16,58912,09/19/2020,Man Utd,Crystal Palace,1,3,75.8,24.2,4.0,5.0,17.0,14.0,912.0,444.0,705.0,225.0,14.0,24.0,14.0,33.0,9.0,3.0,1.0,2.0,2.0,1.0,,,13.0,10.0
17,58913,09/20/2020,Newcastle,Brighton,0,3,47.2,52.8,0.0,6.0,6.0,13.0,534.0,598.0,386.0,444.0,10.0,8.0,14.0,20.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,16.0,15.0
18,58914,09/20/2020,Southampton,Spurs,2,5,52.5,47.5,7.0,6.0,14.0,9.0,611.0,576.0,460.0,419.0,8.0,8.0,7.0,21.0,3.0,2.0,2.0,6.0,4.0,3.0,,,17.0,18.0
19,58915,09/21/2020,Wolves,Man City,1,3,34.8,65.2,1.0,9.0,10.0,14.0,545.0,861.0,356.0,692.0,25.0,22.0,9.0,10.0,4.0,6.0,2.0,3.0,0.0,3.0,,,7.0,8.0
20,58916,09/26/2020,Brighton,Man Utd,2,3,53.3,46.7,5.0,3.0,18.0,7.0,676.0,622.0,488.0,445.0,12.0,15.0,4.0,21.0,7.0,1.0,1.0,4.0,4.0,2.0,,,18.0,16.0
21,58917,09/26/2020,Burnley,Southampton,0,1,53.4,46.6,2.0,1.0,10.0,5.0,722.0,679.0,522.0,480.0,15.0,12.0,11.0,37.0,8.0,2.0,2.0,1.0,1.0,0.0,,,8.0,10.0
22,58918,09/26/2020,Crystal Palace,Everton,1,2,42.3,57.7,1.0,5.0,8.0,10.0,579.0,742.0,370.0,524.0,26.0,20.0,12.0,25.0,7.0,6.0,1.0,0.0,3.0,1.0,,,16.0,15.0
23,58919,09/28/2020,Fulham,Aston Villa,0,3,65.0,35.0,3.0,5.0,16.0,12.0,759.0,513.0,538.0,302.0,9.0,23.0,7.0,34.0,5.0,3.0,0.0,3.0,6.0,3.0,,,18.0,14.0
24,58920,09/28/2020,Liverpool,Arsenal,3,1,66.0,34.0,8.0,3.0,21.0,4.0,950.0,561.0,772.0,395.0,10.0,11.0,13.0,37.0,7.0,3.0,0.0,5.0,2.0,2.0,,,11.0,7.0
25,58921,09/27/2020,Man City,Leicester,2,5,71.7,28.3,5.0,7.0,16.0,7.0,847.0,430.0,680.0,267.0,12.0,23.0,7.0,22.0,3.0,3.0,2.0,3.0,1.0,3.0,,,13.0,8.0
26,58922,09/27/2020,Sheffield Utd,Leeds,0,1,36.3,63.7,4.0,9.0,14.0,17.0,545.0,801.0,327.0,578.0,23.0,13.0,30.0,10.0,5.0,7.0,2.0,1.0,2.0,1.0,,,18.0,4.0
27,58923,09/27/2020,Spurs,Newcastle,1,1,65.8,34.2,12.0,1.0,23.0,6.0,818.0,498.0,640.0,319.0,10.0,16.0,17.0,25.0,10.0,4.0,0.0,1.0,1.0,4.0,,,15.0,9.0
28,58924,09/26/2020,West Brom,Chelsea,3,3,24.1,75.9,3.0,10.0,9.0,22.0,456.0,983.0,249.0,797.0,9.0,12.0,39.0,11.0,3.0,9.0,1.0,0.0,1.0,3.0,,,8.0,16.0
29,58925,09/27/2020,West Ham,Wolves,4,0,36.9,63.1,7.0,2.0,15.0,11.0,560.0,822.0,367.0,626.0,24.0,17.0,17.0,6.0,1.0,3.0,3.0,2.0,0.0,1.0,,,7.0,11.0
30,58926,10/04/2020,Arsenal,Sheffield Utd,2,1,64.5,35.5,5.0,2.0,6.0,6.0,860.0,525.0,699.0,373.0,8.0,11.0,18.0,22.0,2.0,4.0,0.0,3.0,0.0,1.0,,,3.0,9.0
31,58927,10/04/2020,Aston Villa,Liverpool,7,2,30.2,69.8,11.0,8.0,18.0,14.0,490.0,854.0,285.0,650.0,15.0,14.0,31.0,14.0,2.0,7.0,2.0,1.0,2.0,1.0,,,7.0,10.0
32,58928,10/03/2020,Chelsea,Crystal Palace,4,0,70.9,29.1,6.0,0.0,17.0,4.0,876.0,455.0,707.0,280.0,14.0,10.0,14.0,15.0,8.0,5.0,1.0,0.0,2.0,0.0,,,17.0,13.0
33,58929,10/03/2020,Everton,Brighton,4,2,43.4,56.6,6.0,3.0,11.0,11.0,669.0,800.0,474.0,618.0,20.0,20.0,18.0,14.0,3.0,10.0,0.0,2.0,0.0,1.0,,,13.0,14.0
34,58930,10/03/2020,Leeds,Man City,1,1,52.1,47.9,7.0,2.0,12.0,23.0,633.0,611.0,429.0,389.0,27.0,11.0,19.0,15.0,7.0,10.0,2.0,3.0,2.0,1.0,,,11.0,12.0
35,58931,10/04/2020,Leicester,West Ham,0,3,69.5,30.5,0.0,6.0,4.0,14.0,857.0,476.0,684.0,296.0,7.0,12.0,8.0,30.0,6.0,4.0,4.0,2.0,2.0,2.0,,,10.0,8.0
36,58932,10/04/2020,Man Utd,Spurs,1,6,38.4,61.6,2.0,8.0,5.0,22.0,598.0,862.0,416.0,672.0,15.0,23.0,11.0,17.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,14.0,11.0
37,58933,10/03/2020,Newcastle,Burnley,3,1,47.7,52.3,5.0,3.0,10.0,7.0,606.0,616.0,416.0,455.0,5.0,13.0,34.0,9.0,3.0,4.0,4.0,5.0,2.0,3.0,,,13.0,17.0
38,58934,10/04/2020,Southampton,West Brom,2,0,61.6,38.4,7.0,2.0,13.0,5.0,706.0,535.0,522.0,325.0,21.0,18.0,4.0,16.0,5.0,1.0,1.0,1.0,2.0,1.0,,,19.0,10.0
39,58935,10/04/2020,Wolves,Fulham,1,0,47.1,52.9,5.0,2.0,14.0,10.0,639.0,713.0,478.0,524.0,9.0,14.0,25.0,14.0,6.0,2.0,,,1.0,1.0,,,15.0,8.0
40,58936,10/17/2020,Chelsea,Southampton,3,3,53.4,46.6,5.0,6.0,11.0,13.0,787.0,682.0,574.0,503.0,16.0,13.0,29.0,8.0,6.0,2.0,3.0,1.0,1.0,1.0,,,11.0,9.0
41,58937,10/18/2020,Crystal Palace,Brighton,1,1,34.3,65.7,1.0,3.0,1.0,20.0,454.0,746.0,280.0,544.0,19.0,15.0,31.0,8.0,2.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,13.0,13.0
42,58938,10/17/2020,Everton,Liverpool,2,2,41.9,58.1,5.0,8.0,11.0,22.0,554.0,714.0,380.0,524.0,16.0,18.0,27.0,13.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,0.0,15.0,9.0
43,58939,10/19/2020,Leeds,Wolves,0,1,67.8,32.2,2.0,3.0,13.0,7.0,728.0,468.0,553.0,269.0,14.0,14.0,5.0,26.0,8.0,3.0,1.0,2.0,2.0,1.0,,,13.0,12.0
44,58940,10/18/2020,Leicester,Aston Villa,0,1,50.5,49.5,5.0,4.0,11.0,10.0,611.0,612.0,417.0,397.0,21.0,14.0,24.0,11.0,2.0,7.0,2.0,3.0,4.0,3.0,,,18.0,18.0
45,58941,10/17/2020,Man City,Arsenal,1,0,58.5,41.5,5.0,3.0,13.0,11.0,801.0,618.0,665.0,462.0,11.0,13.0,9.0,12.0,6.0,6.0,0.0,2.0,4.0,1.0,,,15.0,10.0
46,58942,10/17/2020,Newcastle,Man Utd,1,4,36.4,63.6,4.0,14.0,7.0,28.0,562.0,823.0,358.0,629.0,18.0,14.0,24.0,13.0,0.0,7.0,0.0,2.0,1.0,1.0,,,9.0,12.0
47,58943,10/18/2020,Sheffield Utd,Fulham,1,1,41.5,58.5,6.0,6.0,10.0,15.0,562.0,743.0,399.0,563.0,15.0,14.0,17.0,22.0,2.0,5.0,4.0,0.0,0.0,2.0,,,5.0,9.0
48,58944,10/18/2020,Spurs,West Ham,3,3,51.2,48.8,6.0,4.0,11.0,13.0,707.0,666.0,511.0,459.0,25.0,14.0,30.0,8.0,3.0,7.0,1.0,3.0,0.0,5.0,,,13.0,12.0
49,58945,10/19/2020,West Brom,Burnley,0,0,56.8,43.2,6.0,4.0,13.0,9.0,674.0,544.0,477.0,352.0,14.0,13.0,24.0,15.0,8.0,2.0,2.0,0.0,2.0,2.0,,,15.0,17.0
50,58946,10/25/2020,Arsenal,Leicester,0,1,56.3,43.7,4.0,2.0,12.0,6.0,745.0,615.0,575.0,453.0,15.0,11.0,5.0,20.0,9.0,3.0,1.0,0.0,3.0,5.0,,,13.0,9.0
51,58947,10/23/2020,Aston Villa,Leeds,0,3,40.8,59.2,4.0,9.0,12.0,27.0,496.0,648.0,305.0,445.0,14.0,14.0,22.0,12.0,6.0,5.0,,,2.0,2.0,,,14.0,17.0
52,58948,10/26/2020,Brighton,West Brom,1,1,49.7,50.3,3.0,3.0,5.0,9.0,656.0,680.0,473.0,476.0,20.0,22.0,21.0,18.0,6.0,2.0,2.0,1.0,2.0,0.0,,,14.0,7.0
53,58949,10/26/2020,Burnley,Spurs,0,1,38.3,61.7,4.0,3.0,13.0,9.0,528.0,764.0,364.0,595.0,15.0,11.0,16.0,13.0,4.0,5.0,4.0,2.0,2.0,0.0,,,9.0,7.0
54,58950,10/24/2020,Fulham,Crystal Palace,1,2,64.2,35.8,3.0,10.0,16.0,14.0,851.0,566.0,643.0,366.0,19.0,22.0,13.0,19.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,11.0
55,58951,10/24/2020,Liverpool,Sheffield Utd,2,1,62.2,37.8,5.0,2.0,17.0,13.0,891.0,602.0,683.0,406.0,7.0,22.0,30.0,25.0,7.0,3.0,2.0,0.0,0.0,3.0,,,7.0,15.0
56,58952,10/24/2020,Man Utd,Chelsea,0,0,50.2,49.8,4.0,1.0,14.0,6.0,785.0,773.0,582.0,582.0,13.0,17.0,20.0,24.0,9.0,6.0,2.0,0.0,3.0,1.0,,,8.0,6.0
57,58953,10/25/2020,Southampton,Everton,2,0,54.3,45.7,6.0,2.0,13.0,6.0,805.0,686.0,610.0,509.0,18.0,15.0,20.0,14.0,4.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,11.0
58,58954,10/24/2020,West Ham,Man City,1,1,30.5,69.5,2.0,7.0,6.0,14.0,478.0,933.0,325.0,747.0,15.0,10.0,28.0,14.0,2.0,10.0,1.0,0.0,2.0,0.0,,,14.0,6.0
59,58955,10/25/2020,Wolves,Newcastle,1,1,63.4,36.6,3.0,2.0,16.0,5.0,877.0,567.0,702.0,400.0,11.0,23.0,9.0,18.0,2.0,3.0,0.0,1.0,0.0,1.0,,,10.0,10.0
60,58956,11/01/2020,Aston Villa,Southampton,3,4,55.9,44.1,10.0,4.0,19.0,9.0,567.0,488.0,371.0,312.0,14.0,19.0,3.0,32.0,11.0,1.0,2.0,2.0,1.0,2.0,,,12.0,17.0
61,58957,10/31/2020,Burnley,Chelsea,0,3,36.3,63.7,0.0,9.0,5.0,14.0,545.0,856.0,392.0,693.0,13.0,13.0,16.0,13.0,3.0,4.0,1.0,4.0,1.0,0.0,,,10.0,15.0
62,58958,11/02/2020,Fulham,West Brom,2,0,45.7,54.3,6.0,1.0,13.0,10.0,627.0,687.0,395.0,468.0,15.0,28.0,13.0,20.0,5.0,2.0,1.0,4.0,3.0,2.0,,,13.0,11.0
63,58959,11/02/2020,Leeds,Leicester,1,4,67.5,32.5,4.0,8.0,11.0,10.0,834.0,500.0,639.0,302.0,19.0,20.0,11.0,26.0,10.0,3.0,2.0,0.0,1.0,1.0,,,9.0,5.0
64,58960,10/31/2020,Liverpool,West Ham,2,1,72.4,27.6,5.0,3.0,9.0,4.0,990.0,472.0,827.0,304.0,10.0,18.0,14.0,24.0,1.0,2.0,1.0,0.0,0.0,1.0,,,13.0,14.0
65,58961,11/01/2020,Man Utd,Arsenal,0,1,53.3,46.7,2.0,2.0,8.0,7.0,731.0,673.0,570.0,501.0,10.0,20.0,12.0,25.0,6.0,3.0,4.0,0.0,3.0,3.0,,,12.0,12.0
66,58962,11/01/2020,Newcastle,Everton,2,1,37.7,62.3,4.0,4.0,11.0,15.0,557.0,803.0,369.0,607.0,13.0,22.0,23.0,12.0,5.0,4.0,1.0,0.0,2.0,4.0,,,9.0,10.0
67,58963,10/31/2020,Sheffield Utd,Man City,0,1,35.2,64.8,1.0,8.0,3.0,16.0,537.0,897.0,375.0,715.0,19.0,12.0,24.0,13.0,2.0,5.0,0.0,2.0,,,,,14.0,6.0
68,58964,11/01/2020,Spurs,Brighton,2,1,43.4,56.6,3.0,2.0,9.0,6.0,555.0,673.0,387.0,503.0,16.0,13.0,16.0,12.0,4.0,5.0,0.0,4.0,2.0,1.0,,,14.0,13.0
69,58965,10/30/2020,Wolves,Crystal Palace,2,0,45.0,55.0,5.0,2.0,15.0,11.0,618.0,722.0,446.0,552.0,19.0,10.0,15.0,15.0,7.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,13.0,4.0
70,58966,11/08/2020,Arsenal,Aston Villa,0,3,58.8,41.2,2.0,6.0,13.0,15.0,712.0,550.0,538.0,378.0,7.0,14.0,12.0,26.0,3.0,8.0,1.0,1.0,,,,,11.0,13.0
71,58967,11/06/2020,Brighton,Burnley,0,0,58.9,41.1,3.0,1.0,19.0,4.0,704.0,558.0,530.0,376.0,11.0,14.0,10.0,31.0,5.0,3.0,1.0,1.0,1.0,0.0,,,11.0,5.0
72,58968,11/07/2020,Chelsea,Sheffield Utd,4,1,70.1,29.9,9.0,3.0,20.0,6.0,953.0,487.0,762.0,320.0,13.0,11.0,14.0,23.0,6.0,7.0,1.0,1.0,0.0,2.0,,,5.0,14.0
73,58969,11/07/2020,Crystal Palace,Leeds,4,1,35.2,64.8,6.0,3.0,10.0,9.0,539.0,806.0,332.0,599.0,15.0,25.0,30.0,11.0,3.0,6.0,1.0,1.0,0.0,2.0,,,9.0,16.0
74,58970,11/07/2020,Everton,Man Utd,1,3,54.7,45.3,1.0,5.0,7.0,13.0,736.0,641.0,523.0,453.0,25.0,13.0,10.0,22.0,5.0,2.0,3.0,1.0,4.0,2.0,,,12.0,19.0
75,58971,11/08/2020,Leicester,Wolves,1,0,49.6,50.4,3.0,2.0,10.0,8.0,661.0,679.0,492.0,505.0,20.0,17.0,19.0,10.0,6.0,3.0,0.0,1.0,2.0,3.0,,,12.0,8.0
76,58972,11/08/2020,Man City,Liverpool,1,1,54.6,45.4,2.0,3.0,7.0,10.0,696.0,618.0,555.0,459.0,12.0,13.0,20.0,7.0,1.0,2.0,2.0,5.0,3.0,1.0,,,19.0,11.0
77,58973,11/06/2020,Southampton,Newcastle,2,0,60.7,39.3,8.0,2.0,15.0,4.0,751.0,540.0,561.0,360.0,32.0,13.0,10.0,13.0,7.0,3.0,4.0,1.0,1.0,2.0,,,12.0,11.0
78,58974,11/08/2020,West Brom,Spurs,0,1,41.2,58.8,2.0,5.0,12.0,19.0,546.0,712.0,340.0,508.0,19.0,16.0,11.0,33.0,9.0,6.0,1.0,1.0,1.0,0.0,,,17.0,12.0
79,58975,11/07/2020,West Ham,Fulham,1,0,53.0,47.0,7.0,3.0,16.0,13.0,701.0,629.0,506.0,460.0,14.0,12.0,18.0,24.0,9.0,5.0,3.0,2.0,2.0,2.0,,,10.0,9.0
80,58976,11/21/2020,Aston Villa,Brighton,1,2,55.4,44.6,4.0,3.0,15.0,7.0,654.0,572.0,457.0,385.0,7.0,18.0,12.0,47.0,12.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,18.0
81,58977,11/23/2020,Burnley,Crystal Palace,1,0,46.1,53.9,4.0,5.0,10.0,15.0,578.0,665.0,409.0,459.0,14.0,12.0,17.0,16.0,4.0,7.0,2.0,2.0,2.0,0.0,,,13.0,9.0
82,58978,11/22/2020,Fulham,Everton,2,3,54.1,45.9,6.0,7.0,14.0,9.0,838.0,702.0,620.0,517.0,12.0,22.0,18.0,18.0,2.0,5.0,2.0,3.0,2.0,0.0,,,14.0,10.0
83,58979,11/22/2020,Leeds,Arsenal,0,0,66.3,33.7,4.0,2.0,25.0,9.0,774.0,486.0,610.0,310.0,18.0,10.0,14.0,29.0,5.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,9.0,8.0
84,58980,11/22/2020,Liverpool,Leicester,3,0,56.4,43.6,13.0,4.0,24.0,11.0,766.0,648.0,572.0,441.0,9.0,14.0,15.0,19.0,10.0,3.0,2.0,1.0,0.0,2.0,,,15.0,6.0
85,58981,11/21/2020,Man Utd,West Brom,1,0,63.1,36.9,7.0,2.0,17.0,7.0,842.0,585.0,663.0,385.0,13.0,13.0,7.0,17.0,8.0,2.0,1.0,1.0,1.0,1.0,,,12.0,17.0
86,58982,11/21/2020,Newcastle,Chelsea,0,2,29.0,71.0,1.0,3.0,8.0,14.0,447.0,909.0,287.0,746.0,6.0,13.0,23.0,25.0,7.0,4.0,2.0,2.0,2.0,0.0,,,11.0,12.0
87,58983,11/22/2020,Sheffield Utd,West Ham,0,1,50.9,49.1,5.0,3.0,9.0,15.0,701.0,700.0,517.0,497.0,25.0,12.0,15.0,12.0,2.0,6.0,4.0,2.0,,,,,7.0,6.0
88,58984,11/21/2020,Spurs,Man City,2,0,33.9,66.1,2.0,5.0,4.0,22.0,493.0,794.0,318.0,599.0,25.0,13.0,30.0,5.0,0.0,10.0,1.0,2.0,2.0,2.0,,,13.0,19.0
89,58985,11/23/2020,Wolves,Southampton,1,1,45.3,54.7,9.0,2.0,20.0,7.0,614.0,691.0,416.0,516.0,11.0,20.0,17.0,14.0,7.0,4.0,2.0,1.0,2.0,0.0,,,14.0,14.0
90,58986,11/29/2020,Arsenal,Wolves,1,2,56.2,43.8,2.0,5.0,13.0,11.0,683.0,599.0,494.0,405.0,13.0,12.0,16.0,36.0,8.0,4.0,2.0,0.0,3.0,4.0,,,13.0,13.0
91,58987,11/28/2020,Brighton,Liverpool,1,1,40.4,59.6,3.0,2.0,11.0,6.0,536.0,692.0,352.0,526.0,22.0,13.0,14.0,15.0,4.0,3.0,2.0,2.0,2.0,1.0,,,9.0,13.0
92,58988,11/29/2020,Chelsea,Spurs,0,0,60.3,39.7,3.0,1.0,13.0,5.0,809.0,588.0,657.0,438.0,13.0,5.0,11.0,12.0,3.0,3.0,3.0,1.0,4.0,2.0,,,20.0,9.0
93,58989,11/27/2020,Crystal Palace,Newcastle,0,2,57.4,42.6,3.0,7.0,12.0,14.0,701.0,555.0,503.0,375.0,15.0,24.0,10.0,18.0,7.0,3.0,,,2.0,2.0,,,9.0,10.0
94,58990,11/28/2020,Everton,Leeds,0,1,41.8,58.2,8.0,6.0,15.0,23.0,606.0,751.0,391.0,542.0,19.0,19.0,23.0,11.0,4.0,2.0,2.0,6.0,1.0,2.0,,,8.0,14.0
95,58991,11/30/2020,Leicester,Fulham,1,2,68.0,32.0,3.0,5.0,16.0,10.0,869.0,512.0,666.0,317.0,19.0,24.0,11.0,31.0,6.0,5.0,,,0.0,2.0,,,9.0,21.0
96,58992,11/28/2020,Man City,Burnley,5,0,68.6,31.4,6.0,1.0,19.0,9.0,877.0,479.0,720.0,315.0,7.0,14.0,20.0,10.0,6.0,4.0,2.0,2.0,,,,,12.0,4.0
97,58993,11/29/2020,Southampton,Man Utd,2,3,49.9,50.1,5.0,6.0,10.0,15.0,731.0,726.0,525.0,519.0,22.0,19.0,17.0,18.0,5.0,9.0,,,1.0,0.0,,,12.0,12.0
98,58994,11/28/2020,West Brom,Sheffield Utd,1,0,48.7,51.3,6.0,5.0,17.0,21.0,554.0,599.0,380.0,402.0,12.0,14.0,15.0,20.0,14.0,9.0,2.0,2.0,2.0,3.0,,,10.0,9.0
99,58995,11/30/2020,West Ham,Aston Villa,2,1,34.0,66.0,2.0,6.0,6.0,16.0,418.0,699.0,272.0,518.0,9.0,6.0,29.0,9.0,3.0,7.0,1.0,3.0,1.0,1.0,,,20.0,7.0
100,58996,01/23/2021,Aston Villa,Newcastle,2,0,59.2,40.8,5.0,1.0,14.0,7.0,758.0,548.0,567.0,369.0,11.0,14.0,27.0,12.0,4.0,4.0,1.0,2.0,0.0,3.0,,,9.0,18.0
101,58997,12/07/2020,Brighton,Southampton,1,2,47.7,52.3,4.0,3.0,12.0,10.0,585.0,623.0,377.0,420.0,21.0,15.0,19.0,11.0,4.0,3.0,2.0,3.0,3.0,3.0,,,12.0,12.0
102,58998,12/05/2020,Burnley,Everton,1,1,41.4,58.6,3.0,6.0,8.0,13.0,601.0,767.0,396.0,581.0,15.0,19.0,20.0,22.0,8.0,4.0,0.0,3.0,,,,,6.0,9.0
103,58999,12/05/2020,Chelsea,Leeds,3,1,45.8,54.2,11.0,3.0,23.0,8.0,624.0,705.0,408.0,481.0,20.0,30.0,19.0,19.0,8.0,4.0,1.0,4.0,0.0,2.0,,,12.0,9.0
104,59000,12/06/2020,Liverpool,Wolves,4,0,60.6,39.4,6.0,3.0,11.0,9.0,786.0,560.0,626.0,395.0,12.0,19.0,18.0,15.0,4.0,6.0,1.0,3.0,1.0,1.0,,,8.0,14.0
105,59001,12/05/2020,Man City,Fulham,2,0,68.9,31.1,5.0,1.0,15.0,6.0,954.0,531.0,793.0,351.0,17.0,17.0,7.0,23.0,9.0,3.0,1.0,1.0,,,,,7.0,6.0
106,59002,12/06/2020,Sheffield Utd,Leicester,1,2,29.7,70.3,1.0,4.0,4.0,13.0,469.0,875.0,273.0,674.0,16.0,18.0,26.0,17.0,6.0,5.0,4.0,4.0,1.0,3.0,,,13.0,6.0
107,59003,12/06/2020,Spurs,Arsenal,2,0,30.2,69.8,3.0,2.0,5.0,11.0,458.0,826.0,288.0,632.0,13.0,15.0,55.0,10.0,3.0,9.0,1.0,0.0,1.0,2.0,,,16.0,12.0
108,59004,12/06/2020,West Brom,Crystal Palace,1,5,50.1,49.9,4.0,7.0,9.0,18.0,663.0,655.0,495.0,495.0,15.0,14.0,14.0,14.0,4.0,6.0,2.0,3.0,2.0,2.0,1.0,0.0,10.0,16.0
109,59005,12/05/2020,West Ham,Man Utd,1,3,39.3,60.7,6.0,6.0,19.0,15.0,567.0,805.0,392.0,631.0,12.0,12.0,9.0,18.0,5.0,4.0,4.0,3.0,,,,,9.0,10.0
110,59006,12/13/2020,Arsenal,Burnley,0,1,64.7,35.3,6.0,2.0,18.0,10.0,757.0,499.0,557.0,307.0,12.0,12.0,10.0,40.0,13.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,5.0,11.0
111,59007,12/13/2020,Crystal Palace,Spurs,1,1,42.9,57.1,5.0,6.0,16.0,14.0,546.0,638.0,344.0,457.0,11.0,20.0,26.0,12.0,4.0,7.0,4.0,0.0,1.0,1.0,,,15.0,11.0
112,59008,12/12/2020,Everton,Chelsea,1,0,28.0,72.0,4.0,3.0,9.0,10.0,479.0,861.0,241.0,639.0,13.0,17.0,33.0,15.0,6.0,6.0,4.0,1.0,2.0,3.0,,,10.0,11.0
113,59009,12/13/2020,Fulham,Liverpool,1,1,24.9,75.1,5.0,6.0,10.0,12.0,452.0,925.0,227.0,707.0,17.0,21.0,42.0,22.0,6.0,8.0,2.0,2.0,3.0,1.0,,,9.0,5.0
114,59010,12/11/2020,Leeds,West Ham,1,2,64.0,36.0,7.0,8.0,13.0,19.0,747.0,505.0,544.0,297.0,17.0,12.0,15.0,22.0,5.0,6.0,2.0,0.0,1.0,2.0,,,12.0,10.0
115,59011,12/13/2020,Leicester,Brighton,3,0,54.1,45.9,6.0,4.0,15.0,12.0,727.0,629.0,539.0,455.0,12.0,25.0,20.0,11.0,9.0,5.0,4.0,1.0,2.0,1.0,,,9.0,10.0
116,59012,12/12/2020,Man Utd,Man City,0,0,46.1,53.9,2.0,2.0,11.0,9.0,647.0,726.0,502.0,580.0,23.0,6.0,13.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,,,13.0,6.0
